family,alignment,task,pair_id,layer,relative_depth,c_v,c_a
mistral,inst,reader,pair_39,26,0.8387096774193549,1.3095403745451666,0.9229873321440831
mistral,inst,reader,pair_39,27,0.8709677419354839,1.2511290478882058,0.9781432767817614
mistral,inst,reader,pair_39,28,0.9032258064516129,1.1935326350435609,1.024809055014075
mistral,inst,reader,pair_39,29,0.9354838709677419,1.319190967571065,1.0678925769332048
mistral,inst,reader,pair_39,30,0.967741935483871,1.305162779117835,1.0166643440412517
mistral,inst,reader,pair_39,31,1.0,1.3117556883820929,1.1361303564251115
mistral,inst,reader,pair_40,0,0.0,0.0,0.07724305181174831
mistral,inst,reader,pair_40,1,0.03225806451612903,0.06934427288395496,0.0
mistral,inst,reader,pair_40,2,0.06451612903225806,0.0,0.0
mistral,inst,reader,pair_40,3,0.0967741935483871,0.0,0.0
mistral,inst,reader,pair_40,4,0.12903225806451613,0.0,0.0
mistral,inst,reader,pair_40,5,0.16129032258064516,0.05795826014959109,0.0
mistral,inst,reader,pair_40,6,0.1935483870967742,0.0,0.04497332015391183
mistral,inst,reader,pair_40,7,0.22580645161290322,0.04595740711020421,0.11568281639336371
mistral,inst,reader,pair_40,8,0.25806451612903225,0.0,0.022496125134566582
mistral,inst,reader,pair_40,9,0.2903225806451613,0.0,0.0
mistral,inst,reader,pair_40,10,0.3225806451612903,0.08231137636195315,0.05755096841663308
mistral,inst,reader,pair_40,11,0.3548387096774194,0.0,0.035982137062554174
mistral,inst,reader,pair_40,12,0.3870967741935484,0.06386971737057885,0.03279780323003974
mistral,inst,reader,pair_40,13,0.41935483870967744,0.018716712814096773,0.2472643180980909
mistral,inst,reader,pair_40,14,0.45161290322580644,0.0,0.04030635682326913
mistral,inst,reader,pair_40,15,0.4838709677419355,0.17230003179814657,0.13123035451658713
mistral,inst,reader,pair_40,16,0.5161290322580645,0.07189755234828002,0.06405463314899736
mistral,inst,reader,pair_40,17,0.5483870967741935,0.14594548098166815,0.256848875399265
mistral,inst,reader,pair_40,18,0.5806451612903226,0.26146182915317007,0.38069203814891034
mistral,inst,reader,pair_40,19,0.6129032258064516,0.2687539430602098,0.30168521579578433
mistral,inst,reader,pair_40,20,0.6451612903225806,0.23634659375241787,0.5574808307155826
mistral,inst,reader,pair_40,21,0.6774193548387096,0.39665075422988477,0.6253005573901289
mistral,inst,reader,pair_40,22,0.7096774193548387,0.6299661869708814,0.609354127857969
mistral,inst,reader,pair_40,23,0.7419354838709677,0.8252772154316861,0.7203554893419364
mistral,inst,reader,pair_40,24,0.7741935483870968,0.9598542415772627,0.7950670337921635
mistral,inst,reader,pair_40,25,0.8064516129032258,0.9712681558582722,0.8853188468934104
mistral,inst,reader,pair_40,26,0.8387096774193549,1.2813996239180407,0.9936405286460502
mistral,inst,reader,pair_40,27,0.8709677419354839,1.2146958328867647,0.8906231944637388
mistral,inst,reader,pair_40,28,0.9032258064516129,1.2391561277827192,0.9606688453628197
mistral,inst,reader,pair_40,29,0.9354838709677419,1.1915074087060293,1.0281826420133116
mistral,inst,reader,pair_40,30,0.967741935483871,1.551994487059262,1.2138583036181045
mistral,inst,reader,pair_40,31,1.0,1.5084826527783814,1.1063587223786369
mistral,inst,reader,pair_41,0,0.0,0.0,0.0
mistral,inst,reader,pair_41,1,0.03225806451612903,0.06971739451967654,0.0
mistral,inst,reader,pair_41,2,0.06451612903225806,0.0,0.05421750508252508
mistral,inst,reader,pair_41,3,0.0967741935483871,0.0,0.08166383644465779
mistral,inst,reader,pair_41,4,0.12903225806451613,0.0,0.0
mistral,inst,reader,pair_41,5,0.16129032258064516,0.07920626741133549,0.030701014416501606
mistral,inst,reader,pair_41,6,0.1935483870967742,0.01656536997819681,0.0
mistral,inst,reader,pair_41,7,0.22580645161290322,0.06369277839168397,0.11733148783958243
mistral,inst,reader,pair_41,8,0.25806451612903225,0.0,0.0
mistral,inst,reader,pair_41,9,0.2903225806451613,0.14465990704417445,0.0
mistral,inst,reader,pair_41,10,0.3225806451612903,0.0,0.06726708391088498
mistral,inst,reader,pair_41,11,0.3548387096774194,0.0,0.09481816824891331
mistral,inst,reader,pair_41,12,0.3870967741935484,0.0,0.027690841407174763
mistral,inst,reader,pair_41,13,0.41935483870967744,0.0,0.009810055274525206
mistral,inst,reader,pair_41,14,0.45161290322580644,0.044019564268454534,0.2060284908725855
mistral,inst,reader,pair_41,15,0.4838709677419355,0.0,0.15372163685928938
mistral,inst,reader,pair_41,16,0.5161290322580645,0.03732945006379186,0.15234083558812458
mistral,inst,reader,pair_41,17,0.5483870967741935,0.18821583433237177,0.21636036408137865
mistral,inst,reader,pair_41,18,0.5806451612903226,0.30055141968829735,0.15760848790841786
mistral,inst,reader,pair_41,19,0.6129032258064516,0.0988805780224612,0.3283889116844187
mistral,inst,reader,pair_41,20,0.6451612903225806,0.348653811088392,0.5196440744863573
mistral,inst,reader,pair_41,21,0.6774193548387096,0.3857772087693926,0.5253933661934873
mistral,inst,reader,pair_41,22,0.7096774193548387,0.49268165932489033,0.7017634361978489
mistral,inst,reader,pair_41,23,0.7419354838709677,0.7855710052847653,0.7425574109632989
mistral,inst,reader,pair_41,24,0.7741935483870968,0.8485449704025104,0.806159145095526
mistral,inst,reader,pair_41,25,0.8064516129032258,0.9100805276191111,0.7624840512982587
mistral,inst,reader,pair_41,26,0.8387096774193549,1.178493454914792,0.9930195109907217
mistral,inst,reader,pair_41,27,0.8709677419354839,1.23901633220086,0.9591497540893107
mistral,inst,reader,pair_41,28,0.9032258064516129,1.1998798607672014,1.1196829062062372
mistral,inst,reader,pair_41,29,0.9354838709677419,1.3721154032848213,1.0724031188442626
mistral,inst,reader,pair_41,30,0.967741935483871,1.490108312607249,1.2513657422164077
mistral,inst,reader,pair_41,31,1.0,1.5543957234510968,1.1016832507975471
mistral,inst,reader,pair_42,0,0.0,0.040746175648108576,0.07092297423464533
mistral,inst,reader,pair_42,1,0.03225806451612903,0.0,0.20435100158476327
mistral,inst,reader,pair_42,2,0.06451612903225806,0.0,0.06794408760562165
mistral,inst,reader,pair_42,3,0.0967741935483871,0.054175676352017164,0.0966203712338624
mistral,inst,reader,pair_42,4,0.12903225806451613,0.0,0.0
mistral,inst,reader,pair_42,5,0.16129032258064516,0.0018460696246571867,0.019807711276499215
mistral,inst,reader,pair_42,6,0.1935483870967742,0.0,0.10916310101108487
mistral,inst,reader,pair_42,7,0.22580645161290322,0.0,0.05632319972419192
mistral,inst,reader,pair_42,8,0.25806451612903225,0.09301293333088137,0.0
mistral,inst,reader,pair_42,9,0.2903225806451613,0.0,0.0066282713588606615
mistral,inst,reader,pair_42,10,0.3225806451612903,0.0,0.0
mistral,inst,reader,pair_42,11,0.3548387096774194,0.0,0.2690876243174206
mistral,inst,reader,pair_42,12,0.3870967741935484,0.0075467245048592615,0.0008891041177333733
mistral,inst,reader,pair_42,13,0.41935483870967744,0.0,0.1100317271168344
mistral,inst,reader,pair_42,14,0.45161290322580644,0.04610708497366149,0.0
mistral,inst,reader,pair_42,15,0.4838709677419355,0.018055151751061427,0.15324092996044544
mistral,inst,reader,pair_42,16,0.5161290322580645,0.04569391787758293,0.2280353368689547
mistral,inst,reader,pair_42,17,0.5483870967741935,0.14762250375616282,0.2917399923275735
mistral,inst,reader,pair_42,18,0.5806451612903226,0.23483754415548214,0.31437869016101566
mistral,inst,reader,pair_42,19,0.6129032258064516,0.3669826533236209,0.24042187123796133
mistral,inst,reader,pair_42,20,0.6451612903225806,0.2051847517990284,0.3705218066846111
mistral,inst,reader,pair_42,21,0.6774193548387096,0.4113678698848173,0.5130061299062929
mistral,inst,reader,pair_42,22,0.7096774193548387,0.423365398638998,0.7339099253072647
mistral,inst,reader,pair_42,23,0.7419354838709677,0.7110056698146883,0.7359876151222523
mistral,inst,reader,pair_42,24,0.7741935483870968,0.7643009868290037,0.7884463486846616
mistral,inst,reader,pair_42,25,0.8064516129032258,0.9579930049866173,0.9100478762903746
mistral,inst,reader,pair_42,26,0.8387096774193549,1.1980919127545662,0.9622338714439869
mistral,inst,reader,pair_42,27,0.8709677419354839,1.1484944874988758,1.0389757176502845
mistral,inst,reader,pair_42,28,0.9032258064516129,1.3016852820385734,0.9861650983323205
mistral,inst,reader,pair_42,29,0.9354838709677419,1.3495531465467523,0.9519315570185936
mistral,inst,reader,pair_42,30,0.967741935483871,1.3952139344395167,0.8849150500369038
mistral,inst,reader,pair_42,31,1.0,1.3897689539592244,1.2017999684331089
mistral,inst,reader,pair_43,0,0.0,0.0,0.011629091772941682
mistral,inst,reader,pair_43,1,0.03225806451612903,0.014052045014559584,0.0
mistral,inst,reader,pair_43,2,0.06451612903225806,0.0,0.0
mistral,inst,reader,pair_43,3,0.0967741935483871,0.0,0.031198307425563083
mistral,inst,reader,pair_43,4,0.12903225806451613,0.07590057128558972,0.0
mistral,inst,reader,pair_43,5,0.16129032258064516,0.0,0.0
mistral,inst,reader,pair_43,6,0.1935483870967742,0.11087341582822484,0.0
mistral,inst,reader,pair_43,7,0.22580645161290322,0.08044607438378058,0.0
mistral,inst,reader,pair_43,8,0.25806451612903225,0.0,0.0
mistral,inst,reader,pair_43,9,0.2903225806451613,0.0,0.0
mistral,inst,reader,pair_43,10,0.3225806451612903,0.0,0.0
mistral,inst,reader,pair_43,11,0.3548387096774194,0.003854235290346366,0.0
mistral,inst,reader,pair_43,12,0.3870967741935484,0.0,0.021737065060226116
mistral,inst,reader,pair_43,13,0.41935483870967744,0.0,0.0
mistral,inst,reader,pair_43,14,0.45161290322580644,0.04879890822948698,0.0
mistral,inst,reader,pair_43,15,0.4838709677419355,0.21777760443462701,0.22604087356365624
mistral,inst,reader,pair_43,16,0.5161290322580645,0.2280438707480158,0.15924779809745385
mistral,inst,reader,pair_43,17,0.5483870967741935,0.0,0.35778177692147023
mistral,inst,reader,pair_43,18,0.5806451612903226,0.18704684235614497,0.42160390222629796
mistral,inst,reader,pair_43,19,0.6129032258064516,0.3398755440556587,0.3807556429762187
mistral,inst,reader,pair_43,20,0.6451612903225806,0.2481136958655757,0.36624779488690923
mistral,inst,reader,pair_43,21,0.6774193548387096,0.4224588583843469,0.5359737258645924
mistral,inst,reader,pair_43,22,0.7096774193548387,0.5597297680311689,0.6507013014716458
mistral,inst,reader,pair_43,23,0.7419354838709677,0.8286728043960215,0.870380901580033
mistral,inst,reader,pair_43,24,0.7741935483870968,0.7252058448084497,0.8507019984745636
mistral,inst,reader,pair_43,25,0.8064516129032258,1.072845868996878,0.9035486911956465
mistral,inst,reader,pair_43,26,0.8387096774193549,1.1569036424377852,0.9062050258893243
mistral,inst,reader,pair_43,27,0.8709677419354839,1.2226221643368151,1.0047701260118944
mistral,inst,reader,pair_43,28,0.9032258064516129,1.2380714591802038,1.0212112396537874
mistral,inst,reader,pair_43,29,0.9354838709677419,1.388249789558027,1.0691571357251675
mistral,inst,reader,pair_43,30,0.967741935483871,1.3923439329204361,1.1060363902899575
mistral,inst,reader,pair_43,31,1.0,1.3920611867900194,1.0545434938467058
mistral,inst,reader,pair_44,0,0.0,0.0,0.014545160760491378
mistral,inst,reader,pair_44,1,0.03225806451612903,0.0,0.0
mistral,inst,reader,pair_44,2,0.06451612903225806,0.0,0.034429684274165144
mistral,inst,reader,pair_44,3,0.0967741935483871,0.04140331228318567,0.0
mistral,inst,reader,pair_44,4,0.12903225806451613,0.04490266961056449,0.0
mistral,inst,reader,pair_44,5,0.16129032258064516,0.0,0.07449787813873253
mistral,inst,reader,pair_44,6,0.1935483870967742,0.0,0.08033554210319244
mistral,inst,reader,pair_44,7,0.22580645161290322,0.012634867059526877,0.16117109324045514
mistral,inst,reader,pair_44,8,0.25806451612903225,0.13161513376738315,0.04489641909644557
mistral,inst,reader,pair_44,9,0.2903225806451613,0.0,0.12294131295790309
mistral,inst,reader,pair_44,10,0.3225806451612903,0.038447647548924914,0.08857750210199795
mistral,inst,reader,pair_44,11,0.3548387096774194,0.05446880643702339,0.059696977534469335
mistral,inst,reader,pair_44,12,0.3870967741935484,0.0,0.12410901027019676
mistral,inst,reader,pair_44,13,0.41935483870967744,0.0,0.18383731563454292
mistral,inst,reader,pair_44,14,0.45161290322580644,0.0,0.10276199632104802
mistral,inst,reader,pair_44,15,0.4838709677419355,0.1823092123923931,0.15763698963891606
mistral,inst,reader,pair_44,16,0.5161290322580645,0.019576469596192456,0.24348584780554922
mistral,inst,reader,pair_44,17,0.5483870967741935,0.11780264768416955,0.27494507486150094
mistral,inst,reader,pair_44,18,0.5806451612903226,0.1399379001668838,0.3028349171359559
mistral,inst,reader,pair_44,19,0.6129032258064516,0.36766272381292114,0.3538613789410237
mistral,inst,reader,pair_44,20,0.6451612903225806,0.512666144615594,0.5449544501673207
mistral,inst,reader,pair_44,21,0.6774193548387096,0.49204381773746686,0.541034970095132
mistral,inst,reader,pair_44,22,0.7096774193548387,0.5276782551112856,0.683650318992081
mistral,inst,reader,pair_44,23,0.7419354838709677,0.7166972841640866,0.7519222741412801
mistral,inst,reader,pair_44,24,0.7741935483870968,0.9533761709997091,0.7787132905421329
mistral,inst,reader,pair_44,25,0.8064516129032258,1.0411499376224957,0.7307167731337953
mistral,inst,reader,pair_44,26,0.8387096774193549,1.217826546678943,0.8585502172965662
mistral,inst,reader,pair_44,27,0.8709677419354839,1.207962652008106,1.042413685139946
mistral,inst,reader,pair_44,28,0.9032258064516129,1.3237698359858934,1.0971007584407124
mistral,inst,reader,pair_44,29,0.9354838709677419,1.3963286013510712,1.2618532681821124
mistral,inst,reader,pair_44,30,0.967741935483871,1.5047013281194954,1.1776769982334108
mistral,inst,reader,pair_44,31,1.0,1.279431782812208,1.1005671982513106
mistral,inst,reader,pair_45,0,0.0,0.1307394408326274,0.0
mistral,inst,reader,pair_45,1,0.03225806451612903,0.0,0.0
mistral,inst,reader,pair_45,2,0.06451612903225806,0.1678543896489302,0.0
mistral,inst,reader,pair_45,3,0.0967741935483871,0.007620707504813136,0.0
mistral,inst,reader,pair_45,4,0.12903225806451613,0.0,0.006715515444220369
mistral,inst,reader,pair_45,5,0.16129032258064516,0.0,0.0
mistral,inst,reader,pair_45,6,0.1935483870967742,0.0,0.0
mistral,inst,reader,pair_45,7,0.22580645161290322,0.0,0.0
mistral,inst,reader,pair_45,8,0.25806451612903225,0.0,0.02563460916804515
mistral,inst,reader,pair_45,9,0.2903225806451613,0.0,0.0863936096389452
mistral,inst,reader,pair_45,10,0.3225806451612903,0.0,0.11501693992091912
mistral,inst,reader,pair_45,11,0.3548387096774194,0.02830883187039855,0.0
mistral,inst,reader,pair_45,12,0.3870967741935484,0.11974986008134897,0.06536194107589734
mistral,inst,reader,pair_45,13,0.41935483870967744,0.1439086124298714,0.19097729637370248
mistral,inst,reader,pair_45,14,0.45161290322580644,0.0,0.144508524114988
mistral,inst,reader,pair_45,15,0.4838709677419355,0.005179185787747301,0.0783014184038038
mistral,inst,reader,pair_45,16,0.5161290322580645,0.019262319331033048,0.31050665084985246
mistral,inst,reader,pair_45,17,0.5483870967741935,0.24387070384991663,0.3350862428187974
mistral,inst,reader,pair_45,18,0.5806451612903226,0.07245331908983259,0.3281836769348094
mistral,inst,reader,pair_45,19,0.6129032258064516,0.21479744821185884,0.3041913876470625
mistral,inst,reader,pair_45,20,0.6451612903225806,0.32278685930570594,0.4583957748321299
mistral,inst,reader,pair_45,21,0.6774193548387096,0.45313342562063696,0.45049908781342274
mistral,inst,reader,pair_45,22,0.7096774193548387,0.5482258411319763,0.689046274069969
mistral,inst,reader,pair_45,23,0.7419354838709677,0.8359136255586461,0.7679917860275054
mistral,inst,reader,pair_45,24,0.7741935483870968,0.8193058694202516,0.9611115043722831
mistral,inst,reader,pair_45,25,0.8064516129032258,1.067644662796499,0.8751373100426176
mistral,inst,reader,pair_45,26,0.8387096774193549,1.0103906044078628,0.8052549048982149
mistral,inst,reader,pair_45,27,0.8709677419354839,1.3495416535570541,1.0950935785263056
mistral,inst,reader,pair_45,28,0.9032258064516129,1.271573095523633,1.0922121092732933
mistral,inst,reader,pair_45,29,0.9354838709677419,1.2685044204101794,1.1884404748081885
mistral,inst,reader,pair_45,30,0.967741935483871,1.3270186874630905,1.0466102625095322
mistral,inst,reader,pair_45,31,1.0,1.5318558445720527,1.0790927397213699
mistral,inst,reader,pair_46,0,0.0,0.0,0.09340738115901301
mistral,inst,reader,pair_46,1,0.03225806451612903,0.018684266660398144,0.09867930586549326
mistral,inst,reader,pair_46,2,0.06451612903225806,0.0,0.0
mistral,inst,reader,pair_46,3,0.0967741935483871,0.06733729186757337,0.03028217982699801
mistral,inst,reader,pair_46,4,0.12903225806451613,0.011137188192147193,0.0
mistral,inst,reader,pair_46,5,0.16129032258064516,0.0,0.0
mistral,inst,reader,pair_46,6,0.1935483870967742,0.055938363763652216,0.0
mistral,inst,reader,pair_46,7,0.22580645161290322,0.0,0.044358376854131173
mistral,inst,reader,pair_46,8,0.25806451612903225,0.0,0.07087157744916273
mistral,inst,reader,pair_46,9,0.2903225806451613,0.0,0.0929259029135297
mistral,inst,reader,pair_46,10,0.3225806451612903,0.11871783992217998,0.0
mistral,inst,reader,pair_46,11,0.3548387096774194,0.0,0.0
mistral,inst,reader,pair_46,12,0.3870967741935484,0.04159840484661509,0.2207823837014112
mistral,inst,reader,pair_46,13,0.41935483870967744,0.0026572452142097323,0.06468518538285065
mistral,inst,reader,pair_46,14,0.45161290322580644,0.0,0.03479691007207802
mistral,inst,reader,pair_46,15,0.4838709677419355,0.13129454703998256,0.2123331768734636
mistral,inst,reader,pair_46,16,0.5161290322580645,0.1589611441975829,0.2643968780574935
mistral,inst,reader,pair_46,17,0.5483870967741935,0.10408234909846616,0.1816934992334988
mistral,inst,reader,pair_46,18,0.5806451612903226,0.3268416552138341,0.21773153972279996
mistral,inst,reader,pair_46,19,0.6129032258064516,0.2364069131156684,0.34713965929481283
mistral,inst,reader,pair_46,20,0.6451612903225806,0.30145385054625146,0.4220035605359173
mistral,inst,reader,pair_46,21,0.6774193548387096,0.4256560398176663,0.5560447964274404
mistral,inst,reader,pair_46,22,0.7096774193548387,0.5596063511601873,0.7165074709199404
mistral,inst,reader,pair_46,23,0.7419354838709677,0.6922738099856676,0.7124268118934834
mistral,inst,reader,pair_46,24,0.7741935483870968,0.878696558449312,0.6907581411308975
mistral,inst,reader,pair_46,25,0.8064516129032258,0.9404307517762658,0.9486128083813569
mistral,inst,reader,pair_46,26,0.8387096774193549,1.1440511196308318,0.967415820588156
mistral,inst,reader,pair_46,27,0.8709677419354839,1.2489249094115185,0.9268206800319713
mistral,inst,reader,pair_46,28,0.9032258064516129,1.310909199376947,1.0111175037021056
mistral,inst,reader,pair_46,29,0.9354838709677419,1.386625733692724,1.2280004718913866
mistral,inst,reader,pair_46,30,0.967741935483871,1.298266749078469,1.2493915137580804
mistral,inst,reader,pair_46,31,1.0,1.3797907944135326,1.185312676513285
mistral,inst,reader,pair_47,0,0.0,0.0,0.0
mistral,inst,reader,pair_47,1,0.03225806451612903,0.0,0.1029852235832166
mistral,inst,reader,pair_47,2,0.06451612903225806,0.16534669515733302,0.0
mistral,inst,reader,pair_47,3,0.0967741935483871,0.0,0.10072263614155091
mistral,inst,reader,pair_47,4,0.12903225806451613,0.0,0.0
mistral,inst,reader,pair_47,5,0.16129032258064516,0.05813138920097794,0.007330180065807737
mistral,inst,reader,pair_47,6,0.1935483870967742,0.10687007293606207,0.008407017585066774
mistral,inst,reader,pair_47,7,0.22580645161290322,0.0,0.16790533044831848
mistral,inst,reader,pair_47,8,0.25806451612903225,0.0,0.06549999808053472
mistral,inst,reader,pair_47,9,0.2903225806451613,0.010925588874821184,0.0
mistral,inst,reader,pair_47,10,0.3225806451612903,0.0,0.12495226443384873
mistral,inst,reader,pair_47,11,0.3548387096774194,0.060363786521872645,0.18583495292760543
mistral,inst,reader,pair_47,12,0.3870967741935484,0.03341383291379698,0.0653516800763126
mistral,inst,reader,pair_47,13,0.41935483870967744,0.0,0.0
mistral,inst,reader,pair_47,14,0.45161290322580644,0.09924147081538784,0.07519220797424304
mistral,inst,reader,pair_47,15,0.4838709677419355,0.061676995675563465,0.13589853157512669
mistral,inst,reader,pair_47,16,0.5161290322580645,0.18925354208131057,0.1521551148620631
mistral,inst,reader,pair_47,17,0.5483870967741935,0.06926158030497412,0.21634698167406946
mistral,inst,reader,pair_47,18,0.5806451612903226,0.3256962028931672,0.303849954266034
mistral,inst,reader,pair_47,19,0.6129032258064516,0.2529301875162863,0.33001118321160805
mistral,inst,reader,pair_47,20,0.6451612903225806,0.3080490937915742,0.35531750381911414
mistral,inst,reader,pair_47,21,0.6774193548387096,0.3992006383496451,0.5453073680455311
mistral,inst,reader,pair_47,22,0.7096774193548387,0.4741159269536621,0.6136208618275237
mistral,inst,reader,pair_47,23,0.7419354838709677,0.618460764391572,0.654426830327926
mistral,inst,reader,pair_47,24,0.7741935483870968,0.8224351081357856,0.8125091563194463
mistral,inst,reader,pair_47,25,0.8064516129032258,0.9859183292059109,1.0021720213002963
mistral,inst,reader,pair_47,26,0.8387096774193549,1.215427363000932,0.9428359347358003
mistral,inst,reader,pair_47,27,0.8709677419354839,1.200038218255792,0.9552908631133151
mistral,inst,reader,pair_47,28,0.9032258064516129,1.424994774646367,1.1549760667970614
mistral,inst,reader,pair_47,29,0.9354838709677419,1.2748036482260627,1.0886697301416663
mistral,inst,reader,pair_47,30,0.967741935483871,1.5050664509909792,1.0924289173222665
mistral,inst,reader,pair_47,31,1.0,1.3926350336560747,1.2229255878642245
mistral,inst,reader,pair_48,0,0.0,0.0,0.17578227921210313
mistral,inst,reader,pair_48,1,0.03225806451612903,0.029258610466061607,0.0
mistral,inst,reader,pair_48,2,0.06451612903225806,0.0,0.06761944592089192
mistral,inst,reader,pair_48,3,0.0967741935483871,0.0,0.032511013766331705
mistral,inst,reader,pair_48,4,0.12903225806451613,0.02932511084274833,0.04833348258091478
mistral,inst,reader,pair_48,5,0.16129032258064516,0.0,0.0
mistral,inst,reader,pair_48,6,0.1935483870967742,0.044603465530934125,0.056039635672882684
mistral,inst,reader,pair_48,7,0.22580645161290322,0.12382460186725128,0.0
mistral,inst,reader,pair_48,8,0.25806451612903225,0.0,0.0
mistral,inst,reader,pair_48,9,0.2903225806451613,0.015761405208972557,0.10676142477541714
mistral,inst,reader,pair_48,10,0.3225806451612903,0.0,0.0
mistral,inst,reader,pair_48,11,0.3548387096774194,0.07977181771387494,0.04113582167188802
mistral,inst,reader,pair_48,12,0.3870967741935484,0.0,0.010911485822374063
mistral,inst,reader,pair_48,13,0.41935483870967744,0.03617755252415172,0.0445589252604035
mistral,inst,reader,pair_48,14,0.45161290322580644,0.08252638312774702,0.030048378902368868
mistral,inst,reader,pair_48,15,0.4838709677419355,0.07880768824689183,0.06047015721592401
mistral,inst,reader,pair_48,16,0.5161290322580645,0.0,0.22624741184491545
mistral,inst,reader,pair_48,17,0.5483870967741935,0.112541265353547,0.1628079901640107
mistral,inst,reader,pair_48,18,0.5806451612903226,0.08301073833208517,0.2460391796052983
mistral,inst,reader,pair_48,19,0.6129032258064516,0.3379896342471606,0.3730540744900227
mistral,inst,reader,pair_48,20,0.6451612903225806,0.4162490759999503,0.4899449774380871
mistral,inst,reader,pair_48,21,0.6774193548387096,0.5403452857579414,0.5470126953686019
mistral,inst,reader,pair_48,22,0.7096774193548387,0.6365790080567302,0.49279456736961846
mistral,inst,reader,pair_48,23,0.7419354838709677,0.7400217835595673,0.564024556262851
mistral,inst,reader,pair_48,24,0.7741935483870968,0.9313060811268664,1.0286644914394343
mistral,inst,reader,pair_48,25,0.8064516129032258,0.9751029678888903,1.0099435153737333
mistral,inst,reader,pair_48,26,0.8387096774193549,1.1861329931124105,0.9425196261662863
mistral,inst,reader,pair_48,27,0.8709677419354839,1.1777304335235685,1.0598813281103696
mistral,inst,reader,pair_48,28,0.9032258064516129,1.307566710218389,1.0743551008874863
mistral,inst,reader,pair_48,29,0.9354838709677419,1.3435912760739566,1.0683649079965636
mistral,inst,reader,pair_48,30,0.967741935483871,1.325025375320215,0.9999457338120258
mistral,inst,reader,pair_48,31,1.0,1.4210726183049949,1.1691008648553276
mistral,inst,reader,pair_49,0,0.0,0.0,0.0
mistral,inst,reader,pair_49,1,0.03225806451612903,0.0,0.06389808834352892
mistral,inst,reader,pair_49,2,0.06451612903225806,0.08572697859535591,0.0
mistral,inst,reader,pair_49,3,0.0967741935483871,0.0,0.02847195979100898
mistral,inst,reader,pair_49,4,0.12903225806451613,0.0,0.04721034682197579
mistral,inst,reader,pair_49,5,0.16129032258064516,0.14453350065906947,0.08579737537953182
mistral,inst,reader,pair_49,6,0.1935483870967742,0.0665505082269546,0.15472313665867757
mistral,inst,reader,pair_49,7,0.22580645161290322,0.0,0.03816891386808647
mistral,inst,reader,pair_49,8,0.25806451612903225,0.0,0.15377901370358332
mistral,inst,reader,pair_49,9,0.2903225806451613,0.06479781786320922,0.013590121436559941
mistral,inst,reader,pair_49,10,0.3225806451612903,0.0,0.0
mistral,inst,reader,pair_49,11,0.3548387096774194,0.0,0.0
mistral,inst,reader,pair_49,12,0.3870967741935484,0.0,0.008558943978733566
mistral,inst,reader,pair_49,13,0.41935483870967744,0.0,0.025306554129058988
mistral,inst,reader,pair_49,14,0.45161290322580644,0.019493524813347134,0.11100027335159682
mistral,inst,reader,pair_49,15,0.4838709677419355,0.12425311270024007,0.0922247268892592
mistral,inst,reader,pair_49,16,0.5161290322580645,0.0,0.1472637689833075
mistral,inst,reader,pair_49,17,0.5483870967741935,0.059440469557515196,0.2151378135566768
mistral,inst,reader,pair_49,18,0.5806451612903226,0.05599484520568025,0.21269063394476528
mistral,inst,reader,pair_49,19,0.6129032258064516,0.17337750962007306,0.37806537707606225
mistral,inst,reader,pair_49,20,0.6451612903225806,0.2661917606019264,0.3725214607299812
mistral,inst,reader,pair_49,21,0.6774193548387096,0.41455890865008926,0.5524015586450508
mistral,inst,reader,pair_49,22,0.7096774193548387,0.5079273711846567,0.5034138324342441
mistral,inst,reader,pair_49,23,0.7419354838709677,0.6332757418808402,0.7176140277803862
mistral,inst,reader,pair_49,24,0.7741935483870968,0.8757545924875427,0.9242881850473474
mistral,inst,reader,pair_49,25,0.8064516129032258,0.8923425846894294,0.8249903701421198
mistral,inst,reader,pair_49,26,0.8387096774193549,1.1779530410916017,0.891287105180128
mistral,inst,reader,pair_49,27,0.8709677419354839,1.2395692447478204,1.0685845288760656
mistral,inst,reader,pair_49,28,0.9032258064516129,1.275382514447347,1.110622880945781
mistral,inst,reader,pair_49,29,0.9354838709677419,1.482449171544595,1.1490830140660442
mistral,inst,reader,pair_49,30,0.967741935483871,1.4469093370056325,1.2297935991804991
mistral,inst,reader,pair_49,31,1.0,1.5303024216288517,1.2636454300658015
mistral,inst,self,pair_0,0,0.0,0.0,0.0
mistral,inst,self,pair_0,1,0.03225806451612903,0.10330658960828151,0.01702688120624586
mistral,inst,self,pair_0,2,0.06451612903225806,0.0740198491552578,0.048250662163117915
mistral,inst,self,pair_0,3,0.0967741935483871,0.0,0.046229363804890254
mistral,inst,self,pair_0,4,0.12903225806451613,0.0,0.0
mistral,inst,self,pair_0,5,0.16129032258064516,0.009054652855837004,0.0
mistral,inst,self,pair_0,6,0.1935483870967742,0.09725944792267868,0.0
mistral,inst,self,pair_0,7,0.22580645161290322,0.08279764884366607,0.02128129532264921
mistral,inst,self,pair_0,8,0.25806451612903225,0.12664742558841188,0.0
mistral,inst,self,pair_0,9,0.2903225806451613,0.0,0.046646703984805526
mistral,inst,self,pair_0,10,0.3225806451612903,0.0,0.09316226923453123
mistral,inst,self,pair_0,11,0.3548387096774194,0.1362999383432492,0.12700949808885773
mistral,inst,self,pair_0,12,0.3870967741935484,0.07940400436393515,0.038632322728988096
